ocid,character_name,date,character_class,remain_ap,list_field,list_index,final_stat_stat_name,final_stat_stat_value
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,6,크리티컬 확률,103
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,7,크리티컬 데미지,136.25
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,8,상태이상 내성,85
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,9,스탠스,100
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,10,방어력,25052
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,11,이동속도,170
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,12,점프력,123
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,13,스타포스,408
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,14,아케인포스,1350
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,15,어센틱포스,760
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,16,STR,6028
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,17,DEX,6081
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,18,INT,91748
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,19,LUK,8819
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,20,HP,42354
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,21,MP,67293
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,22,AP 배분 STR,4
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,23,AP 배분 DEX,4
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,24,AP 배분 INT,1493
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,25,AP 배분 LUK,4
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,26,AP 배분 HP,0
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,27,AP 배분 MP,0
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,28,아이템 드롭률,26
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,29,메소 획득량,30
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,30,버프 지속시간,129
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,31,공격 속도,4
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,32,일반 몬스터 데미지,12.00
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,33,재사용 대기시간 감소 (초),0
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,34,재사용 대기시간 감소 (%),6
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,35,재사용 대기시간 미적용,0
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,36,속성 내성 무시,15.00
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,37,상태이상 추가 데미지,14.00
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,38,무기 숙련도,95
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,39,추가 경험치 획득,220.00
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,40,공격력,2661
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,41,마력,8744
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,42,전투력,405781937
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,비숍,0,final_stat,43,소환수 지속시간 증가,10
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,0,최소 스탯공격력,130388939
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,1,최대 스탯공격력,137251512
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,2,데미지,71.00
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,3,보스 몬스터 데미지,276.00
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,4,최종 데미지,233.49
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,5,방어율 무시,92.39
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,6,크리티컬 확률,102
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,7,크리티컬 데미지,102.60
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,8,상태이상 내성,85
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,9,스탠스,100
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,10,방어력,25029
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,11,이동속도,160
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,12,점프력,123
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,13,스타포스,298
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,14,아케인포스,1350
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,15,어센틱포스,740
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,16,STR,3820
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,17,DEX,3376
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,18,INT,61265
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,19,LUK,6495
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,20,HP,57869
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,21,MP,98142
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,22,AP 배분 STR,4
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,23,AP 배분 DEX,4
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,24,AP 배분 INT,1473
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,25,AP 배분 LUK,4
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,26,AP 배분 HP,0
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,27,AP 배분 MP,0
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,28,아이템 드롭률,272
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,29,메소 획득량,139
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,30,버프 지속시간,146
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,31,공격 속도,4
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,32,일반 몬스터 데미지,94.00
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,33,재사용 대기시간 감소 (초),2
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,34,재사용 대기시간 감소 (%),6
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,35,재사용 대기시간 미적용,7
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,36,속성 내성 무시,15.00
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,37,상태이상 추가 데미지,6.00
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,38,무기 숙련도,95
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,39,추가 경험치 획득,324.00
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,40,공격력,2236
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,41,마력,7973
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,42,전투력,153956944
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,비숍,0,final_stat,43,소환수 지속시간 증가,0
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,0,최소 스탯공격력,93929514
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,1,최대 스탯공격력,103219244
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,2,데미지,129.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,3,보스 몬스터 데미지,312.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,4,최종 데미지,100.34
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,5,방어율 무시,84.84
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,6,크리티컬 확률,100
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,7,크리티컬 데미지,136.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,8,상태이상 내성,89
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,9,스탠스,100
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,10,방어력,99999
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,11,이동속도,168
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,12,점프력,123
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,13,스타포스,307
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,14,아케인포스,1350
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,15,어센틱포스,770
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,16,STR,57587
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,17,DEX,6764
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,18,INT,3692
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,19,LUK,3664
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,20,HP,105215
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,21,MP,39756
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,22,AP 배분 STR,1503
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,23,AP 배분 DEX,4
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,24,AP 배분 INT,4
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,25,AP 배분 LUK,4
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,26,AP 배분 HP,0
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,27,AP 배분 MP,0
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,28,아이템 드롭률,286
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,29,메소 획득량,202
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,30,버프 지속시간,65
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,31,공격 속도,4
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,32,일반 몬스터 데미지,118.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,33,재사용 대기시간 감소 (초),0
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,34,재사용 대기시간 감소 (%),6
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,35,재사용 대기시간 미적용,7
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,36,속성 내성 무시,5.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,37,상태이상 추가 데미지,0.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,38,무기 숙련도,91
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,39,추가 경험치 획득,564.00
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,40,공격력,7081
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,41,마력,1477
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,42,전투력,141030893
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,팔라딘,0,final_stat,43,소환수 지속시간 증가,10
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,0,최소 스탯공격력,124532242
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,1,최대 스탯공격력,131086567
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,2,데미지,63.00
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,3,보스 몬스터 데미지,336.00
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,4,최종 데미지,233.49
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,5,방어율 무시,94.51
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,6,크리티컬 확률,114
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,7,크리티컬 데미지,97.05
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,8,상태이상 내성,85
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,9,스탠스,100
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,10,방어력,25267
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,11,이동속도,168
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,12,점프력,123
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,13,스타포스,237
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,14,아케인포스,1350
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,15,어센틱포스,740
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,16,STR,4292
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,17,DEX,4525
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,18,INT,64932
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,19,LUK,6900
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,20,HP,77078
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,21,MP,120111
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,22,AP 배분 STR,4
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,23,AP 배분 DEX,4
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,24,AP 배분 INT,1473
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,25,AP 배분 LUK,4
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,26,AP 배분 HP,0
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,27,AP 배분 MP,0
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,28,아이템 드롭률,274
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,29,메소 획득량,143
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,30,버프 지속시간,120
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,31,공격 속도,4
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,32,일반 몬스터 데미지,110.00
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,33,재사용 대기시간 감소 (초),0
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,34,재사용 대기시간 감소 (%),6
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,35,재사용 대기시간 미적용,0
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,36,속성 내성 무시,15.00
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,37,상태이상 추가 데미지,0.00
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,38,무기 숙련도,95
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,39,추가 경험치 획득,382.00
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,비숍,0,final_stat,40,공격력,2106
