ocid,character_name,date,list_field,list_index,character_hexa_core_equipment_hexa_core_name,character_hexa_core_equipment_hexa_core_level,character_hexa_core_equipment_hexa_core_type,character_hexa_core_equipment_linked_skill
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,가장 오래된 심연,9,스킬 코어,"[{""hexa_skill_id"": ""가장 오래된 심연""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,절대 심연의 속삭임,9,스킬 코어,"[{""hexa_skill_id"": ""절대 심연의 속삭임""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,플레인 차지드라이브 VI/스칼렛 차지드라이브 VI/거스트 차지드라이브 VI/어비스 차지드라이브 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""플레인 차지드라이브 VI""}, {""hexa_skill_id"": ""스칼렛 차지드라이브 VI""}, {""hexa_skill_id"": ""거스트 차지드라이브 VI""}, {""hexa_skill_id"": ""어비스 차지드라이브 VI""}, {""hexa_skill_id"": ""깨어난 심연""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,지워지지 않는 상처 VI/채워지지 않는 굶주림 VI/걷잡을 수 없는 혼돈 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""지워지지 않는 상처 VI""}, {""hexa_skill_id"": ""채워지지 않는 굶주림 VI""}, {""hexa_skill_id"": ""걷잡을 수 없는 혼돈 VI""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,돌아오는 증오 VI/황홀한 구속 VI/끝없는 고통 VI,26,마스터리 코어,"[{""hexa_skill_id"": ""돌아오는 증오 VI""}, {""hexa_skill_id"": ""황홀한 구속 VI""}, {""hexa_skill_id"": ""끝없는 고통 VI""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,잊혀지지 않는 악몽 VI/잊혀지지 않는 흉몽 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""잊혀지지 않는 악몽 VI""}, {""hexa_skill_id"": ""잊혀지지 않는 흉몽 VI""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,근원의 기억,1,강화 코어,"[{""hexa_skill_id"": ""근원의 기억 강화""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,인피니티 스펠,28,강화 코어,"[{""hexa_skill_id"": ""인피니티 스펠 강화""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,새어 나오는 악몽/새어 나오는 흉몽,10,강화 코어,"[{""hexa_skill_id"": ""새어 나오는 악몽/새어 나오는 흉몽 강화""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,영원히 굶주리는 짐승,3,강화 코어,"[{""hexa_skill_id"": ""영원히 굶주리는 짐승 강화""}]"
858bf47db4955987c80302eb882552b3,P주성,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,10,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,홀리 어드밴트,30,스킬 코어,"[{""hexa_skill_id"": ""홀리 어드밴트""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,커맨드 오브 헤븐,30,스킬 코어,"[{""hexa_skill_id"": ""커맨드 오브 헤븐""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,엔젤레이 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""엔젤레이 VI""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,빅뱅 VI/트라이엄프 페더 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""빅뱅 VI""}, {""hexa_skill_id"": ""트라이엄프 페더 VI""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,엔젤릭 터치 VI/파운틴 포 엔젤 VI/바하뮤트 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""엔젤릭 터치 VI""}, {""hexa_skill_id"": ""파운틴 포 엔젤 VI""}, {""hexa_skill_id"": ""바하뮤트 VI""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,제네시스 VI/헤븐즈 도어 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""제네시스 VI""}, {""hexa_skill_id"": ""헤븐즈 도어 VI""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,프레이,30,강화 코어,"[{""hexa_skill_id"": ""프레이 강화""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,엔젤 오브 리브라,30,강화 코어,"[{""hexa_skill_id"": ""엔젤 오브 리브라 강화""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,피스메이커,30,강화 코어,"[{""hexa_skill_id"": ""피스메이커 강화""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,디바인 퍼니시먼트,30,강화 코어,"[{""hexa_skill_id"": ""디바인 퍼니시먼트 강화""}]"
814f1c2b1136162555a1e393ba0bd2a9efe8d04e6d233bd35cf2fabdeb93fb0d,흰봄,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,레퀴엠,30,스킬 코어,"[{""hexa_skill_id"": ""레퀴엠""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,레이지본 데어데빌,30,스킬 코어,"[{""hexa_skill_id"": ""레이지본 데어데빌""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,실드 체이싱 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""실드 체이싱 VI""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,익시드 : 엑스큐션 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""익시드 : 엑스큐션 VI""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,익시드 : 문라이트 슬래시 VI/오버맥시마이징 익시드,30,마스터리 코어,"[{""hexa_skill_id"": ""익시드 : 문라이트 슬래시 VI""}, {""hexa_skill_id"": ""오버맥시마이징 익시드""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,사우전드 소드 VI/인핸스드 익시드 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""사우전드 소드 VI""}, {""hexa_skill_id"": ""인핸스드 익시드 VI""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,데몬 프렌지,30,강화 코어,"[{""hexa_skill_id"": ""데몬 프렌지 강화""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,블러드 피스트,30,강화 코어,"[{""hexa_skill_id"": ""블러드 피스트 강화""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,디멘션 소드,30,강화 코어,"[{""hexa_skill_id"": ""디멘션 소드 강화""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,레버넌트,30,강화 코어,"[{""hexa_skill_id"": ""레버넌트 강화""}]"
85d2415a84c930a30ea5f86f9a0ab130,페르세포네,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,스피릿 칼리버,30,스킬 코어,"[{""hexa_skill_id"": ""스피릿 칼리버""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,사일런트 클리브,30,스킬 코어,"[{""hexa_skill_id"": ""사일런트 클리브""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,레이징 블로우 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""레이징 블로우 VI""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,레이지 업라이징 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""레이지 업라이징 VI""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,오라 블레이드VI/퓨리어스 엣지,30,마스터리 코어,"[{""hexa_skill_id"": ""오라 블레이드 VI""}, {""hexa_skill_id"": ""퓨리어스 엣지""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,인사이징 VI/파이널 어택 VI/발할라 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""인사이징 VI""}, {""hexa_skill_id"": ""파이널 어택 VI""}, {""hexa_skill_id"": ""발할라 VI""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,소드 오브 버닝 소울,30,강화 코어,"[{""hexa_skill_id"": ""소드 오브 버닝 소울 강화""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,콤보 인스팅트,30,강화 코어,"[{""hexa_skill_id"": ""콤보 인스팅트 강화""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,콤보 데스폴트,30,강화 코어,"[{""hexa_skill_id"": ""콤보 데스폴트 강화""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,소드 일루전,30,강화 코어,"[{""hexa_skill_id"": ""소드 일루전 강화""}]"
1703efccab0cdda989aaa13d6e6d5dd1,START,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,홀리 어드밴트,30,스킬 코어,"[{""hexa_skill_id"": ""홀리 어드밴트""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,커맨드 오브 헤븐,25,스킬 코어,"[{""hexa_skill_id"": ""커맨드 오브 헤븐""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,엔젤레이 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""엔젤레이 VI""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,빅뱅 VI/트라이엄프 페더 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""빅뱅 VI""}, {""hexa_skill_id"": ""트라이엄프 페더 VI""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,엔젤릭 터치 VI/파운틴 포 엔젤 VI/바하뮤트 VI,28,마스터리 코어,"[{""hexa_skill_id"": ""엔젤릭 터치 VI""}, {""hexa_skill_id"": ""파운틴 포 엔젤 VI""}, {""hexa_skill_id"": ""바하뮤트 VI""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,제네시스 VI/헤븐즈 도어 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""제네시스 VI""}, {""hexa_skill_id"": ""헤븐즈 도어 VI""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,프레이,30,강화 코어,"[{""hexa_skill_id"": ""프레이 강화""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,엔젤 오브 리브라,10,강화 코어,"[{""hexa_skill_id"": ""엔젤 오브 리브라 강화""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,피스메이커,10,강화 코어,"[{""hexa_skill_id"": ""피스메이커 강화""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,디바인 퍼니시먼트,30,강화 코어,"[{""hexa_skill_id"": ""디바인 퍼니시먼트 강화""}]"
3ca1ac77ce95bdd2cba5d305de7b9027efe8d04e6d233bd35cf2fabdeb93fb0d,빛뽀미,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,20,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,홀리 어드밴트,30,스킬 코어,"[{""hexa_skill_id"": ""홀리 어드밴트""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,커맨드 오브 헤븐,20,스킬 코어,"[{""hexa_skill_id"": ""커맨드 오브 헤븐""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,엔젤레이 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""엔젤레이 VI""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,빅뱅 VI/트라이엄프 페더 VI,29,마스터리 코어,"[{""hexa_skill_id"": ""빅뱅 VI""}, {""hexa_skill_id"": ""트라이엄프 페더 VI""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,엔젤릭 터치 VI/파운틴 포 엔젤 VI/바하뮤트 VI,28,마스터리 코어,"[{""hexa_skill_id"": ""엔젤릭 터치 VI""}, {""hexa_skill_id"": ""파운틴 포 엔젤 VI""}, {""hexa_skill_id"": ""바하뮤트 VI""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,제네시스 VI/헤븐즈 도어 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""제네시스 VI""}, {""hexa_skill_id"": ""헤븐즈 도어 VI""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,프레이,30,강화 코어,"[{""hexa_skill_id"": ""프레이 강화""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,엔젤 오브 리브라,10,강화 코어,"[{""hexa_skill_id"": ""엔젤 오브 리브라 강화""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,피스메이커,11,강화 코어,"[{""hexa_skill_id"": ""피스메이커 강화""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,디바인 퍼니시먼트,30,강화 코어,"[{""hexa_skill_id"": ""디바인 퍼니시먼트 강화""}]"
dc4136369f9a4596c27cce746e9632e5efe8d04e6d233bd35cf2fabdeb93fb0d,딧나,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,20,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,세이크리드 바스티온,30,스킬 코어,"[{""hexa_skill_id"": ""세이크리드 바스티온""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,도미누스 오브리온,30,스킬 코어,"[{""hexa_skill_id"": ""도미누스 오브리온""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,블래스트 VI/디바인 저지먼트 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""블래스트 VI""}, {""hexa_skill_id"": ""디바인 저지먼트 VI""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,디바인 차지 VI/디바인 스티그마 VI/폴링 저스티스,30,마스터리 코어,"[{""hexa_skill_id"": ""디바인 차지 VI""}, {""hexa_skill_id"": ""폴링 저스티스""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,생츄어리 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""생츄어리 VI""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,파이널 어택 VI/라이징 저스티스,30,마스터리 코어,"[{""hexa_skill_id"": ""파이널 어택 VI""}, {""hexa_skill_id"": ""라이징 저스티스""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,홀리 유니티,30,강화 코어,"[{""hexa_skill_id"": ""홀리 유니티 강화""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,블래스드 해머,30,강화 코어,"[{""hexa_skill_id"": ""블래스드 해머 강화""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,그랜드 크로스,30,강화 코어,"[{""hexa_skill_id"": ""그랜드 크로스 강화""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,마이티 묠니르,30,강화 코어,"[{""hexa_skill_id"": ""마이티 묠니르 강화""}]"
956fc88a1dbaea5736b716c8723d393fefe8d04e6d233bd35cf2fabdeb93fb0d,남질,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,홀리 어드밴트,30,스킬 코어,"[{""hexa_skill_id"": ""홀리 어드밴트""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,커맨드 오브 헤븐,30,스킬 코어,"[{""hexa_skill_id"": ""커맨드 오브 헤븐""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,엔젤레이 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""엔젤레이 VI""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,빅뱅 VI/트라이엄프 페더 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""빅뱅 VI""}, {""hexa_skill_id"": ""트라이엄프 페더 VI""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,엔젤릭 터치 VI/파운틴 포 엔젤 VI/바하뮤트 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""엔젤릭 터치 VI""}, {""hexa_skill_id"": ""파운틴 포 엔젤 VI""}, {""hexa_skill_id"": ""바하뮤트 VI""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,제네시스 VI/헤븐즈 도어 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""제네시스 VI""}, {""hexa_skill_id"": ""헤븐즈 도어 VI""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,프레이,30,강화 코어,"[{""hexa_skill_id"": ""프레이 강화""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,엔젤 오브 리브라,30,강화 코어,"[{""hexa_skill_id"": ""엔젤 오브 리브라 강화""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,피스메이커,30,강화 코어,"[{""hexa_skill_id"": ""피스메이커 강화""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,디바인 퍼니시먼트,30,강화 코어,"[{""hexa_skill_id"": ""디바인 퍼니시먼트 강화""}]"
ad97ab79591f358742c415b661639744,빙짱,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,아스트랄 블리츠,30,스킬 코어,"[{""hexa_skill_id"": ""아스트랄 블리츠""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,토탈리티,30,스킬 코어,"[{""hexa_skill_id"": ""토탈리티""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,솔라 슬래시 VI/루나 디바이드 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""솔라 슬래시 VI""}, {""hexa_skill_id"": ""루나 디바이드 VI""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,3,코스믹 샤워 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""코스믹 샤워 VI""}, {""hexa_skill_id"": ""솔루나 파워""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,4,코스믹 버스트 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""코스믹 버스트 VI""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,5,솔루나 슬래시 VI/솔루나 파워 II,30,마스터리 코어,"[{""hexa_skill_id"": ""솔루나 슬래시 VI""}, {""hexa_skill_id"": ""솔루나 파워 II""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,6,코스모스,30,강화 코어,"[{""hexa_skill_id"": ""코스모스 강화""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,7,엘리시온,30,강화 코어,"[{""hexa_skill_id"": ""엘리시온 강화""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,8,소울 이클립스,30,강화 코어,"[{""hexa_skill_id"": ""소울 이클립스 강화""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,9,플레어 슬래시,30,강화 코어,"[{""hexa_skill_id"": ""플레어 슬래시 강화""}]"
95845751ed30e457f7f4e1519e8973a1,완벽투,2026-01-05T00:00+09:00,character_hexa_core_equipment,10,솔 야누스,30,공용 코어,"[{""hexa_skill_id"": ""솔 야누스""}, {""hexa_skill_id"": ""솔 야누스 : 새벽""}, {""hexa_skill_id"": ""솔 야누스 : 황혼""}]"
0d9cebb110936278907f3c2025008a11,젤다,2026-01-05T00:00+09:00,character_hexa_core_equipment,0,마에스트로,30,스킬 코어,"[{""hexa_skill_id"": ""마에스트로""}]"
0d9cebb110936278907f3c2025008a11,젤다,2026-01-05T00:00+09:00,character_hexa_core_equipment,1,아인하이트,30,스킬 코어,"[{""hexa_skill_id"": ""아인하이트""}]"
0d9cebb110936278907f3c2025008a11,젤다,2026-01-05T00:00+09:00,character_hexa_core_equipment,2,디바이드 VI/샤드 VI/원더 VI,30,마스터리 코어,"[{""hexa_skill_id"": ""디바이드 VI""}, {""hexa_skill_id"": ""샤드 VI""}, {""hexa_skill_id"": ""원더 VI""}]"
