ocid,character_name,date,character_class,character_v_matrix_remain_slot_upgrade_point,list_field,list_index,character_v_core_equipment_slot_id,character_v_core_equipment_slot_level,character_v_core_equipment_v_core_name,character_v_core_equipment_v_core_type,character_v_core_equipment_v_core_level,character_v_core_equipment_v_core_skill_1,character_v_core_equipment_v_core_skill_2,character_v_core_equipment_v_core_skill_3
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
5d5236a48a3c803f70fc658414e00151efe8d04e6d233bd35cf2fabdeb93fb0d,진마한,2026-01-05T00:00+09:00,캐논마스터,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,0,1,0,스프레드 스로우,직업 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,1,2,0,풍마수리검,직업 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,2,3,0,다크로드의 비전서,직업 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,3,4,0,스로우 블래스팅,직업 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,4,1,0,쿼드러플 스로우 강화,강화 코어,60,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,5,2,0,마크 오브 어쌔신 강화,강화 코어,60,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,6,3,0,쇼다운 챌린지/다크 플레어 강화,강화 코어,60,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,7,4,0,포 시즌/써든레이드 강화,강화 코어,60,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,8,5,0,트리플 스로우/슈리켄 챌린지 강화,강화 코어,60,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,9,6,0,윈드 탈리스만/슈리켄 버스트 강화,강화 코어,60,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,10,1,0,메이플월드 여신의 축복,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,11,2,0,얼티밋 다크 사이트,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,12,3,0,베놈 버스트,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,13,4,0,레디 투 다이,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,26,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,16,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
a539956206c09276a6de2619a73ba07f,Gerrit,2026-01-05T00:00+09:00,나이트로드,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,0,1,0,블레이드 스톰,직업 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,1,2,0,카르마 퓨리,직업 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,2,3,0,블레이드 토네이도,직업 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,3,4,0,헌티드 엣지,직업 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,4,1,0,팬텀 블로우/파이널 컷 강화,강화 코어,60,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,5,2,0,아수라 강화,강화 코어,60,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,6,3,0,히든 블레이드 강화,강화 코어,60,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,7,4,0,블레이드 퓨리/써든레이드 강화,강화 코어,60,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,8,5,0,플라잉 어썰터/블러디 스톰/사슬지옥/블레이드 어센션 강화,강화 코어,60,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,9,6,0,샤프 슬래시/토네이도 스핀/페이탈 블로우/슬래시 스톰 강화,강화 코어,60,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,10,1,0,메이플월드 여신의 축복,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,11,2,0,얼티밋 다크 사이트,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,12,3,0,베놈 버스트,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,13,4,0,레디 투 다이,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,26,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,27,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,26,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,26,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,27,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,26,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
b01191d76bb08c8e3f6d7a64efe49050efe8d04e6d233bd35cf2fabdeb93fb0d,단군왕검,2026-01-05T00:00+09:00,듀얼블레이더,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,0,1,0,환혼요호진,직업 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,1,2,0,귀문진,직업 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,2,3,0,진 귀참,직업 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,3,4,0,파쇄 연권,직업 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,4,1,0,귀참 강화,강화 코어,60,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,5,2,0,여우령 강화,강화 코어,60,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,6,3,0,폭류권/사혼 각인 강화,강화 코어,60,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,7,4,0,소혼 장막/속박술 강화,강화 코어,60,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,8,5,0,정령의 화신/파쇄철조/환령 강신 강화,강화 코어,60,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,9,6,0,섬권/파력권/통백권 강화,강화 코어,60,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,10,1,0,메이플월드 여신의 축복,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,11,2,0,프리드의 가호,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,12,3,0,로디드 다이스,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,13,4,0,오버 드라이브,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,15,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,0,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,0,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,0,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
bda3d769dc1b262f297cef330fca9762,혈궁은월,2026-01-05T00:00+09:00,은월,0,character_v_core_equipment,29,1,0,보스 슬레이어 II,특수 코어,1,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,0,1,0,매화검 절기 : 만리향,직업 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,1,2,0,망혼각성,직업 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,2,3,0,매화검 절기 : 섬무,직업 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,3,4,0,망혼검 절기 : 심검,직업 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,4,1,0,매화검 본초 : 선참 강화,강화 코어,60,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,5,2,0,망혼검 본초 : 영격/망혼검 2초식 : 연참 강화,강화 코어,60,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,6,3,0,망혼검 절기 : 열지/망혼검 절기 : 망탄/망혼검 절기 : 무량겁 강화,강화 코어,60,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,7,4,0,매화검 2초식 : 쇄매/매화검 3초식 : 예인/매화검 4초식 : 영인 강화,강화 코어,60,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,8,5,0,매화검 본초 : 천 강화,강화 코어,60,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,9,6,0,매화검 본초 : 참/매화검 본초 : 자 강화,강화 코어,60,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,10,1,0,그란디스 여신의 축복,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,11,2,0,화중군자,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,12,3,0,오라 웨폰,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,13,4,0,바디 오브 스틸,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,14,5,0,에르다 노바,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,15,6,0,에르다의 의지,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,16,7,0,블링크,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,17,8,0,에르다 샤워,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,18,9,0,로프 커넥트,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,19,10,0,쓸만한 홀리 심볼,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,20,11,0,쓸만한 홀리 파운틴,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,21,12,0,쓸만한 윈드 부스터,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,22,13,0,쓸만한 어드밴스드 블레스,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,23,14,0,쓸만한 컴뱃 오더스,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,24,15,0,쓸만한 하이퍼 바디,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,25,16,0,쓸만한 샤프 아이즈,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,26,17,0,쓸만한 미스틱 도어,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,27,18,0,스파이더 인 미러,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,28,19,0,크레스트 오브 더 솔라,공용 코어,30,,,
b8a0f51f2f1bca7b697730a876be22b5efe8d04e6d233bd35cf2fabdeb93fb0d,샌저,2026-01-05T00:00+09:00,렌,0,character_v_core_equipment,29,1,0,일격필살 I,특수 코어,1,,,
940df794203ea8f19b91c80e29f8646befe8d04e6d233bd35cf2fabdeb93fb0d,쵸파틴틴,2026-01-05T00:00+09:00,윈드브레이커,0,character_v_core_equipment,0,1,0,하울링 게일,직업 코어,30,,,
940df794203ea8f19b91c80e29f8646befe8d04e6d233bd35cf2fabdeb93fb0d,쵸파틴틴,2026-01-05T00:00+09:00,윈드브레이커,0,character_v_core_equipment,1,2,0,아이들 윔,직업 코어,30,,,
940df794203ea8f19b91c80e29f8646befe8d04e6d233bd35cf2fabdeb93fb0d,쵸파틴틴,2026-01-05T00:00+09:00,윈드브레이커,0,character_v_core_equipment,2,3,0,윈드 월,직업 코어,30,,,
940df794203ea8f19b91c80e29f8646befe8d04e6d233bd35cf2fabdeb93fb0d,쵸파틴틴,2026-01-05T00:00+09:00,윈드브레이커,0,character_v_core_equipment,3,4,0,볼텍스 스피어,직업 코어,30,,,
940df794203ea8f19b91c80e29f8646befe8d04e6d233bd35cf2fabdeb93fb0d,쵸파틴틴,2026-01-05T00:00+09:00,윈드브레이커,0,character_v_core_equipment,4,1,0,천공의 노래 강화,강화 코어,60,,,
